input
"['killa', 'cam', 'base', 'load', 'uh', 'huh', 'santana', 'second', 'jim', 'third', 'bat', 'bout', 'hit', 'shit', 'world', 'ugh', 'heatmakerz', 'hahahaha', 'make', 'clap', 'goon', 'spar', 'stay', 'tune', 'like', 'damn', 'realest', 'sinc', 'kumbaya', 'bomay', 'lord', 'still', 'man', 'pan', 'scrilla', 'fam', 'board', 'bitch', 'want', 'neuter', 'nigga', 'tutor', 'hooligan', 'houlihan', 'maneuv', 'noth', 'new', 'doggi', 'land', 'grind', 'gram', 'dime', 'toe', 'mc', 'say', 'hammer', 'time', 'beef', 'mine', 'get', 'hand', 'nine', 'bama', 'line', 'corduroy', 'shine', 'canari', 'burgundi', 'call', 'lemon', 'red', 'yellow', 'diamond', 'ear', 'em', 'lemonhead', 'end', 'dead', 'ice', 'winnipeg', 'gemston', 'flintston', 'could', 'friend', 'fred', 'unhappi', 'scrappi', 'go', 'got', 'pataki', 'tacki', 'daddi', 'rang', 'look', 'laffi', 'taffi', 'sing', 'uhh', 'harlem', 'know', 'yo', 'nicki', 'barn', 'rich', 'fuck', 'kitchen', 'pitchin', 'rob', 'mase', 'doug', 'e', 'fresh', 'switch', 'tradit', 'park', 'tow', 'away', 'zone', 'chrome', 'care', 'car', 'throwaway', 'home', 'welcom', 'problem', 'furlough', 'fellow', 'felon', 'pardon', 'knew', 'bang', 'stood', 'pooti', 'tang', 'soon', 'stooli', 'tooli', 'came', 'movi', 'ring', 'snap', 'crack', 'jewelri', 'bling', 'flapjack', 'ooh', 'bring', 'clack', 'bad', 'rap', 'cuti', 'cling', 'ass', 'cap', 'put', 'river', 'sushi', 'king', 'keep', 'ya', 'let', 'fish', 'eat', 'flesh', 'ye', 'sir', 'pleas', 'confess', 'best', 'listen', 'dope', 'teach', 'rope', 'chick', 'coke', 'piff', 'smoke', 'sniff', 'everyth', 'drift', 'use', 'figur', 'dough', 'million', 'rooster', 'roaster', 'roast', 'usual', 'tell', 'groupi', 'coochi', 'cleans', 'moodi', 'gucci', 'loui', 'pucci', 'men', 'escada', 'prada', 'chopper', 'uzi', 'len', 'bird', 'eye', 'view', 'flip', 'gang', 'flew', 'word', 'blew', 'herb', 'grew', 'would', 'serv', 'stoop', 'swerv', 'coup']"
"['yeah', 'hah', 'roc', 'fella', 'invit', 'somethin', 'epic', 'know', 'well', 'hustl', 'sens', 'hopeless', 'sort', 'desper', 'becom', 'addict', 'like', 'fiend', 'accustom', 'servin', 'feel', 'nothin', 'lose', 'offer', 'live', 'right', 'bring', 'tabl', 'watchin', 'everi', 'nigga', 'close', 'shit', 'butter', 'bread', 'wanna', 'toast', 'keep', 'head', 'suppos', 'hoe', 'get', 'sidetrack', 'clap', 'feet', 'sleep', 'tire', 'wire', 'codein', 'day', 'brother', 'gotta', 'admir', 'four', 'away', 'pain', 'wish', 'quick', 'see', 'sellin', 'cain', 'til', 'brain', 'fri', 'fricasse', 'lie', 'time', 'never', 'bother', 'bar', 'gettin', 'thug', 'properli', 'squad', 'lack', 'respect', 'author', 'laughin', 'hard', 'happi', 'escapin', 'poverti', 'howev', 'brief', 'game', 'got', 'valley', 'peak', 'expect', 'dip', 'precipit', 'stack', 'chip', 'hardli', 'youth', 'use', 'soon', 'mill', 'big', 'willi', 'grown', 'prefer', 'call', 'william', 'illin', 'revenu', 'ray', 'edmond', 'channel', '7', 'news', 'round', 'seven', 'jewel', 'dead', 'mic', 'forgettin', 'ever', 'knew', 'conveni', 'amnesia', 'suggest', 'lawyer', 'procedur', 'lock', 'bodi', 'trap', 'mind', 'easili', 'explain', 'adapt', 'crime', 'rather', 'die', 'enorm', 'dormant', 'main', 'event', 'bet', 'trip', 'maui', 'presidenti', 'suit', 'residenti', 'weekend', 'confidenti', 'speakin', 'code', 'sinc', 'peekin', 'nsx', 'rental', 'fool', 'mental', 'town', 'dog', 'tryin', 'viva', 'la', 'vega', 'ya', 'later', 'crap', 'meet', 'one', 'start', 'g', 'way', 'fraud', 'present', 'gamblin', 'pleasant', 'sippin', 'margarita', 'ge', 'geyeahhh', 'infest', 'sick', 'thought', 'circl', 'lexu', 'driven', 'wrong', 'sure', 'hurt', 'dual', 'level', 'duplex', 'uniti', 'crew', 'commit', 'atroc', 'immun', 'guess', 'manifest', 'tangibl', 'good', 'platinum', 'rolex', 'leas', 'buy', 'whole', 'car', 'confeder', 'nation', 'explod', 'deton', 'overload', 'said', 'patient', 'boil', 'steam', 'come', 'even', 'righteou', 'go', 'true', 'street', 'school', 'us', 'spend', 'money', 'foolish', 'bond', 'watch', 'intrud', 'step', 'anoth', 'medit', 'buddhist', 'recruit', 'lieuten', 'ludicr', 'dream', 'cream', 'let', 'tediou', 'eye', 'open', 'cb', '—', 'stress']"
"['mayb', 'caus', 'eatin', 'bastard', 'fiend', 'grub', 'carri', 'pump', 'like', 'serv', 'gasolin', 'scrub', 'seen', 'aston', 'leanin', 'dub', 'afford', 'chrome', 'puttin', 'vaselin', 'hub', 'lookin', 'girl', 'ass', 'trina', 'rub', 'take', 'home', 'let', 'watch', 'plasma', 'screen', 'tub', 'nigga', 'hate', 'move', 'smooth', 'castor', 'cream', 'club', 'dont', 'pass', 'green', 'bub', 'fli', 'much', 'pull', 'dick', 'everyday', 'poppin', 'tag', 'pullin', 'sticker', 'switchin', 'sicker', 'everi', 'k', 'loadin', 'mag', 'bullet', 'flicker', 'hesitatin', 'homi', 'quicker', 'act', 'tough', 'liquor', 'gotta', 'goin', 'nowher', 'might', 'well', 'snicker', 'ye', 'yea', 'forgiv', 'father', 'sin', 'look', 'money', 'spend', 'jewleri', 'place', 'women', 'brim', 'blue', 'flame', 'bullshit', 'there', 'anoth', 'chanc', 'anywher', 'kid', 'know', 'hammer', 'pokin', 'shirt', 'pamela', 'lee', 'titti', 'went', 'tour', 'brought', 'sampl', 'wit', 'came', 'back', 'month', 'later', 'bought', 'lambo', 'three', 'fifti', 'think', 'throw', 'gram', 'read', 'see', 'camera', 'p', 'diddi', 'dammit', 'driddi', 'got', 'g', 'along', 'third', 'leg', 'rammin', 'bitti', 'keep', 'revolv', 'hope', 'gun', 'jam', 'scope', 'gonna', 'blam', 'infra', 'put', 'freckl', 'face', 'opi', 'cunningham', 'that', 'fed', 'uncl', 'sam', 'dope', 'hunn', 'ed', 'hundr', 'rope', 'time', 'artist', 'get', 'open', 'summer', 'understand', 'use', 'better', 'sens', 'want', 'beef', 'lawsuit', 'settlement', 'waggi', 'passin', 'ya', 'babi', 'suck', 'harder', 'maggi', 'pacifi', 'smokin', 'aggi', 'last', 'supplier', 'smell', 'baggi', 'fire', 'gettin', 'stress', 'hotti', 'regular', 'magazin', 'press', 'bodi', 'editor', 'test', 'somebodi', 'beggin', 'gatl', 'jess', 'predat', 'hustler', 'sling', 'rock', 'dude', 'sit', 'corner', 'boxer', 'round', 'dish', 'chop', 'dime', 'bigger', 'chri', 'front', 'teeth', 'tearin', 'wall', 'miss', 'exchang', 'small', 'cup', 'cri', 'probat', 'fillin', 'full', 'piss', 'coup', 'roof', 'ball', 'fist', 'catch']"
"['ugh', 'killa', 'babi', 'kany', '1970', 'heron', 'flow', 'huh', 'yeah', 'let', 'speed', 'back', 'know', 'finna', 'kill', 'game', 'year', 'ye', 'c', 'mon', 'ayo', 'street', 'merger', 'legisl', 'nerv', 'never', 'hate', 'murder', 'premedit', '—', 'absurd', 'hesit', 'observ', 'cock', 'spray', 'hit', 'block', 'away', 'drink', 'sake', 'suzuki', 'osaka', 'bay', 'play', 'soccer', 'stupid', 'stay', 'sucker', 'place', 'pluck', 'ace', 'take', 'girl', 'fuck', 'face', 'deal', 'love', 'tast', 'swallow', 'caus', 'got', 'brought', 'crook', 'kitchen', 'order', 'cook', 'caught', 'jux', 'would', 'thought', 'brooklyn', 'get', 'bore', 'look', 'like', 'bill', 'cosbi', 'pour', 'pud', 'dashboard', 'wooden', 'hard', 'tangl', 'grammar', 'interior', 'inferior', 'star', 'spangl', 'banner', 'car', 'banana', 'mob', 'man', 'tanner', 'gun', 'everywher', 'came', 'hammer', 'tri', 'say', 'hear', 'nigga', 'truest', 'oh', 'noos', 'model', 'coochi', 'juiciest', 'ooooh', 'grind', 'money', 'mind', 'cam', 'world', 'mine', 'oooh', 'treat', 'bitch', 'straight', 'simon', 'open', 'vagina', 'put', 'leg', 'behind', 'head', 'cop', 'air', 'one', 'hon', 'lime', 'red', 'pet', 'dead', 'doggi', 'fox', 'mink', 'gator', 'necessari', 'accessori', 'closet', 'sematari', 'approach', 'anim', 'activist', 'live', 'zoo', 'run', 'scandal', 'savag', 'togeth', 'gather', 'loot', 'bodyguard', 'dog', 'rather', 'shoot', 'go', 'war', 'old', 'timb', 'batter', 'boot', 'hand', 'grenad', 'goggl', 'parachut', 'even', 'name', 'flip', 'touch', 'teas', 'case', 'shit', 'bout', 'court', 'briefcas', 'suitcas', 'cri', 'oww', 'yo', 'sure', 'pure', 'thick', 'razor', 'tag', 'slice', 'come', 'drive', 'thru', 'to', 'mauri', 'three', 'quarter', 'sky', 'blue', 'mami', 'eye', '5', '2', '—""', 'hi', 'boo', 'poni', 'skin', 'louie', 'fli', 'stewardess', 'good', 'bake', 'harlem', 'shake', 'nah', 'weight', 'jake', 'funer', 'wake', 'pictur', 'though', 'still', 'tape', 'lake', 'laugh', 'wait', 'escap', 'anyon', 'owe', 'dough', 'load', 'four', 'hope', 'heard', 'said', 'told', 'alreadi', 'whole', 'midwest', 'detroit', 'naptown', 'st', 'loui', 'chicago', 'cours', 'westsid', 'holla', 'southsid', 'wild', 'hundr', 'ohio', 'columbu', 'boy', 'els', 'dayton', 'youngstown', 'cleveland', 'cincinnati']"
"['ask', 'young', 'boy', 'gon', 'second', 'time', 'around', 'come', 'back', 'tri', 'told', 'em', 'like', '32', 'jump', '33', 'ugh', 'hit', 'noth', 'tha', 'carter', 'ii', 'peopl', 'hey', 'call', 'mr', 'kiss', 'daughter', 'dead', 'forehead', 'kill', 'father', 'spill', 'heart', 'mildew', 'hater', 'put', 'bodi', 'chill', 'glacier', 'gracia', 'crazi', 'ye', 'obviou', 'go', 'atheist', 'got', 'angel', 'shoulder', 'quarter', 'dust', 'snif', 'pitch', 'honor', 'snitch', 'hate', 'bitch', 'nigga', 'power', 'vacat', 'kitchen', 'get', 'hotter', 'sit', 'counter', 'open', 'cabinet', 'close', 'cupboard', 'jar', 'skillet', 'drop', 'four', 'bubbl', 'rememb', 'tryna', 'hustl', 'dope', 'tell', 'old', 'junki', 'crack', 'soap', 'fore', 'mac', 'broke', 'see', 'far', 'black', 'lane', 'pac', 'man', 'ghost', 'blue', 'red', 'river', 'rubi', 'ocean', 'jewelri', 'usual', 'hooligan', 'money', 'yeah', 'eat', 'tapeworm', 'tummi', 'oh', 'make', 'harm', 'bomb', 'public', 'straight', 'arm', 'warn', 'look', 'morn', 'yawn', 'sleep', 'take', 'lunch', 'break', 'front', 'shake', 'short', 'want', '504', 'ever', 'cash', 'armi', 'navi', 'seal', 'lot', 'ran', 'still', 'chrome', 'continent', 'fundament', 'phil', 'roof', 'roll', 'window', 'hood', 'love', 'bring', 'home', 'holler', 'hollygrov', 'everi', 'song', 'leap', 'dog', 'bark', 'bite', 'shark', 'rich', 'know', 'pa', 'talk', 'bout', 'stunna', 'keep', 'dough', 'ho', 'sun', 'shine', 'king', 'set', 'princ', 'met', 'birdman', 'sinc']"
"['haha', 'uh', 'huh', 'homo', 'young', 'mula', 'babi', 'say', 'sweet', 'make', 'wanna', 'lick', 'wrapper', 'remix', 'lollipop', 'breasts', 'like', 'dolli', 'parton', 'ride', 'spaceship', 'til', 'hit', 'top', 'spot', 'ask', 'mani', 'li', 'take', 'get', 'shop', 'worri', 'wrist', 'got', 'freez', 'tell', 'girl', 'dorito', 'cho', 'chees', 'friend', 'frito', 'tryin', 'lay', 'one', 'tri', 'wait', 'song', 'wayn', 'know', 'gon', 'melt', 'finna', 'murder', 'everybodi', 'els', 'rap', 'type', 'respect', 'health', 'man', 'belt', 'death', 'roof', 'hundr', 'degre', 'drop', 'coup', 'flow', 'cold', 'chicken', 'soup', 'help', 'need', 'four', 'hoe', 'oh', 'town', 'ball', 'seriou', 'bound', 'come', 'fuck', 'best', 'world', 'sh', '—', 'shawti', 'want', 'thug', 'bottl', 'club', 'hump', 'touch', 'love', 'ladi', 'lump', 'hey', 'gonna', 'rapper', 'act', 'porno', 'flick', 'actor', 'anita', 'bake', 'caught', 'raptur', 'much', 'chip', 'swear', 'call', 'hewlett', 'packard', 'bag', 'snacker', 'greedi', 'mother', 'fudg', 'cake', 'tast', 'blood', 'sake', 'soo', 'woo', 'think', 'voodoo', 'di', 'dissip', 'particip', 'sophist', 'caus', 'brain', 'chain', 'diamond', 'choir', 'sing', 'nina', 'join', 'gang', 'bang', 'ricki', 'martin', 'kany', 'pick', 'poison', 'woman', 'cut', 'mr', 'ointment', 'appoint', 'enjoy', 'yeah', 'would', 'probabl', 'odd', 'cooki', 'plastic', 'bout', 'crush', 'build', 'flush', 'feel', 'shit', 'leav', 'skid', 'mark', 'everywher', 'sit', 'hide', 'go', 'anywher', 'eeni', 'mini', 'miney', 'mo', 'neighborhood', 'area', 'cd', 'thing', 'tapedeck', '\u200b', 'ipod', 'girlfriend', 'great', 'sex', 'safe', 'better', 'wear', 'latex', 'late', 'text', 'wrap', 'bu', 'l']"
"['told', 'live', 'shit', 'rappin', 'tappin', 'spittin', 'skittin', 'naw', 'uh', 'rapper', 'pusha', 'keep', 'ziploc', 'bustin', 'stitch', 'culinari', 'chemist', 'serv', 'malici', 'break', 'fiend', 'fix', 'one', 'give', 'sniffl', 'leav', 'itch', 'transport', 'airport', 'vaselin', 'fulfil', 'dream', 'pastur', 'green', 'cash', 'ya', 'seen', 'aston', 'drive', 'fast', 'lean', 'zonin', 'famili', 'youngin', 'rent', 'camri', 'door', 'panel', 'full', 'reckless', 'ass', 'god', 'forbid', 'crash', 'dash', 'four', 'pound', 'slab', 'nah', 'bitch', 'believ', 'air', 'bag', 'car', 'turn', 'trick', 'like', 'ringl', 'brother', 'skit', 'whether', 'hop', 'glock', 'pop', 'know', 'blow', 'clear', 'sinu', 'til', 'snot', 'drop', 'whoever', 'said', 'bird', 'fli', 'south', 'winter', 'damn', 'lie', 'got', 'em', 'right', 'gram', 'hide', 'take', 'soon', 'tast', 'need', 'make', 'smoke', 'front', 'prolli', 'think', 'murder', 'way', 'smile', 'lot', 'shot', 'style', 'jada', 'name', 'filthi', 'motherfuckin', 'game', 'mom', 'realli', 'good', 'job', 'montega', 'cain', 'built', 'could', 'never', 'hate', 'anoth', 'great', 'devil', 'motherfuck', 'broke', 'money', 'cracker', 'start', 'showin', 'love', 'peopl', 'act', 'funni', 'tear', 'nigga', 'head', 'discrimin', 'wave', 'cornrow', 'dread', 'elimin', 'far', 'noodl', 'stab', 'block', 'rep', 'quiet', 'street', 'hot', 'set', 'say', 'killer', 'return', 'clown', 'akhi', 'put', 'fear', 'heart', 'wow', 'look', 'man', 'flip', 'upsid', 'coron', 'hit', 'ten', 'round', 'point', 'blank', 'coldchain', 'left', 'stankin', 'half', 'static', 'face', 'wrinkl', 'slug', 'eye', 'mink', 'chanc', 'blink', 'jog', 'press', '40', 'shock', 'made', 'stand', 'end', 'babi', 'rock', 'coffin', 'cradl', 'bite', 'hand', 'begin', 'thug', 'pretend', 'call', 'super', 'x', 'ray', 'vision', 'see', 'men', 'squeez', 'trigger', 'bullet', 'go', 'fuck', 'p', 'date', 'death', 'chest', 'sleep', 'rest', 'hood', 'fate', 'hold', 'place', 'step', 'get', 'slept', 'caus', 'rawer', 'dope', 'fresh', 'africa', 'dawg', 'clap', 'minut', 'wrong', 'holiday', 'ghost', 'main', 'reason', 'gone', 'rif', 'poor', 'understand', 'differ', 'world', 'spin', 'circl', 'want', 'learn', 'move', 'backward', 'kill', 'first', 'jerk', 'toaster', 'creep', 'deeper', 'ocean', 'floor', 'higher', 'plane', 'meaner', 'bull', 'insid', 'mean', 'pull', 'talk', 'come', 'boat', 'tell', 'quick', 'coke', 'share', 'common', 'bond', 'forgiv', 'receiv', 'open', 'arm', 'shame', 'feed', 'poison', 'well', 'kin', 'huh', 'demand', 'someon', 'suppli', 'time', 'cri', 'ye', 'pain', 'lost', 'soul', 'jesu', 'deepest', 'regret', 'sympathi', 'pay', 'kid', 'eat', 'sorri', 'mind', 'still', 'quit', 'bleed', 'asid', 'fact']"
"['killa', 'dipset', 'man', 'spit', 'pimp', 'talk', 'hang', 'collid', 'ride', 'need', 'camp', 'limp', 'stanc', 'slap', 'slim', 'tramp', 'order', 'steak', 'shrimp', 'scamp', 'ok', 'k', 'kay', 'g', 'gay', 'soufflé', 'ya', 'toupé', 'bottl', 'bouquet', 'right', 'stay', '45', 'trey', 'deuc', 'spade', 'spray', 'unload', 'click', 'clack', 'fit', 'cap', 'hold', 'shit', 'back', 'say', 'goodby', 'go', 'commit', '9', 'year', 'spain', 'time', 'share', 'squar', 'got', 'dime', 'port', 'author', 'girl', 'mauri', 'check', 'forg', 'em', 'report', 'orgi', 'stori', 'daughter', 'applaud', 'zone', 'soldier', 'like', 'stand', 'never', 'alon', 'bout', 'make', 'drum', 'cri', 'think', 'move', 'us', 'push', 'step', 'side', 'call', 'famili', 'tie', 'uhh', 'cop', 'black', 'hide', 'hi', 'hot', 'thigh', 'dick', 'nose', 'cock', 'eye', 'whippin', 'bacon', 'roll', 'outsid', 'sanaa', 'lathan', 'know', 'rakin', 'makin', 'dough', '80', 'hole', 'shirt', 'jamaican', 'cloth', 'talkin', 'pocono', 'aspen', 'slope', 'get', 'okey', 'doke', 'play', 'babi', 'hope', 'break', 'pinocchio', 'fuckin', 'liar', 'blue', 'mitten', '2', 'pigeon', 'fuck', 'pitchin', '1', 'hous', 'kitchen', 'bitchin', 'bring', 'diesel', 'see', 'fu', 'schnicken', 'trust', 'hoe', 'mother', 'motherfuck', 'look', 'ladi', 'lover', 'touch', 'dap', 'plu', 'clap', 'tell', 'drink', 'come', 'drunk', 'nut', 'cracker', 'well', 'known', 'rell', 'home', 'yup', 'hit', 'e', 'cell', 'phone', 'die', 'rise', 'network', 'lavend', 'tank', 'rather', 'faint', 'fort', 'laudi', 'saint', 'latter', 'day', 'whip', 'lather', 'paint', 'rap', 'rapper', 'scrap', 'actor', 'abracadabra', 'appal', 'comfort', 'theodor', 'huxtabl', 'lawyer', 'father', 'doctor', 'auction', 'coke', 'copper', 'glock', 'locker', 'suppos', 'hung', 'rosari', 'c', 'os', 'od', 'ed', 'b', 'give', 'long', 'close', 'put', 'drug', 'air', 'toast', 'pump', 'dip', 'vein', 'dope', 'kerri', 'bush', 'vote', 'real', 'nigga', 'last']"
"['ay', 'yo', 'wonder', 'guzzl', 'bar', 'see', 'car', 'start', 'doubl', 'r', 'rang', 'rover', 'roll', 'royc', 'even', 'got', 'rocki', 'rolli', 'ice', 'hockey', 'goali', 'babi', 'eat', 'guacamol', 'without', 'live', 'whip', 'everi', 'year', 'get', 'long', 'gone', 'probabl', 'hong', 'kong', 'girl', 'thong', 'play', 'juan', 'drink', 'chandon', 'chron', 'smoke', 'weed', 'think', 'uh', 'huh', 'take', 'ride', 'steer', 'wheel', 'wrong', 'side', 'sorri', 'ferrari', 'limon', 'like', 'bacardi', 'rock', 'safari', 'la', 'di', 'da', 'parti', 'night', 'believ', 'gon', 'leav', 'somebodi', 'rockin', 'rollin', 'smokin', 'phone', 'chokin', 'strollin', 'hopin', 'tone', 'spoke', 'know', 'open', 'branson', 'life', 'brand', 'new', '5', 'hot', 'man', 'god', 'damn', 'killa', 'cam', 'come', 'girlfriend', 'actor', 'realli', 'around', 'act', 'silli', 'askin', 'baddest', 'biddi', 'ass', 'pretti', 'hoe', 'magic', 'citi', 'coco', 'nigga', 'say', 'loco', 'caus', 'low', 'po', 'stroke', 'homo', 'f', 'promo', 'def', 'alreadi', 'ad', 'wherev', 'readi', 'better', 'strap', 'riley', 'whether', 'teddi', 'pat', 'cash', 'bet', 'heavi', 'want', 'crack', 'littl', 'wet', 'bat', 'chevi', 'tonight', 'back', 'one', 'stand', 'yeah', 'sex', 'sack', 'ask', 'miss', 'tell', 'kiss', 'sand', 'beach', 'gram', 'ki', 'branch', 'tree', 'money', 'advanc', 'g', 'lanc', 'b', 'wild', 'jimmi', 'child', 'ounc', 'gonna', 'last', 'love', 'call', 'cat', 'meow', 'run', 'make', 'hip', 'jive', 'thigh', 'half', 'game', 'shit', 'lie', 'true', 'duke', 'hoop', 'right', 'behind', 'coup', 'drive', 'slick', 'oh', 'friend', 'sick', 'chick', 'dkni', 'kick', 'cliqu', 'dank', 'bounc', 'put', 'anoth', 'mil', 'bank', 'account']"
"['lord', 'know', 'hard', 'tri', 'live', 'life', 'get', 'right', 'see', 'light', 'even', 'better', 'way', 'new', 'day', 'someday', 'yesterday', 'fill', 'sorrow', 'tomorrow', 'tell', 'muscl', 'dazzl', 'hustlin', 'hassl', 'percocet', 'demerol', 'capsul', 'paxil', 'cop', 'wanna', 'cuff', 'nigga', 'clap', 'bitch', 'might', 'burn', 'runnin', 'monster', 'made', 'incarcer', 'confisc', 'hate', 'take', 'powder', 'upstat', 'shower', 'babi', 'mom', 'greyhound', '8', 'hour', 'man', 'face', 'glass', 'phone', '10', 'year', 'got', 'chasin', 'cash', 'cocain', 'game', 'smash', 'felt', 'like', 'tower', 'plane', 'went', 'crash', '9', '11', '1', 'gave', 'plu', 'drop', 'dime', 'dun', 'told', 'run', 'turn', 'find', 'dumb', 'ayo', 'three', 'two', 'said', 'breez', '40', 'bottl', 'believ', 'pleas', 'boo', 'landin', 'g2', 'color', 'beef', 'stew', 'favorit', 'letter', 'gq', 'true', 'peach', 'blue', 'hebrew', 'lawyer', 'side', 'keep', 'jail', 'fee', 'steep', 'woo', 'lead', 'r2d2', 'mobster', 'creep', 'pe', 'shittin', 'pee', 'ew', 'hood', 'need', 'caus', 'mission', 'insan', 'vision', 'pain', 'alway', 'snitch', 'want', 'prison', 'fame', 'either', 'one', 'long', 'digit', 'lookin', 'frigid', 'dig', 'make', 'sure', 'chang', 'hell', 'cell', 'shout', 'mel', 'rell', 'zeek', 'doin', '3', 'fell', 'comin', 'home', '07', '12', 'must', 'known', 'trust', 'dough', 'doe', 'stuck', 'nowaday', 'dog', 'raid', 'ballpark', 'blaze', 'em', 'cross', 'shark', 'raider', 'lost', 'ark', 'ballplay', 'shake', 'narc', 'mad', 'lay', 'porsch', 'box', 'prop', 'r', 'p', 'poor', 'pop', 'son', 'shine', 'four', 'top', 'antenna', 'block', 'scanner', 'blammer', 'hammer', 'watch', 'camera', 'nana', 'grandma', 'pajama', 'snuck', 'santa', 'look', 'killa', 'gon', 'santana', 'born', 'river', 'littl', 'tent', 'gate', 'fenc', 'climb', 'scrape', 'dent', 'begin', 'time', 'cam', 'ride', 'shit', 'done', 'sinc', 'wop', 'nino', 'gee', 'money', 'carter', 'duh', 'longer', 'jack', 'citi', 'fast', 'move', 'quickli', 'spent', 'come', 'road', 'talk', 'rap', 'crack', 'halv', 'whole', 'hectic', 'hoe', 'would', 'boof', 'go', 'receiv', 'roll', 'q', 'jim', 'chose', 'give', 'work', 'paper', 'yeah', 'wait', '7', 'pick', 'yukon', 'rang', 'dipset', 'remain', 'motherfuck', 'shame', 'cuz']"
